sender,receiver,amount,timestamp,tx_type
ACC_0037,ACC_0096,211269.55,2024-01-01 23:54:43,transfer
ACC_0183,ACC_0319,109054.02,2024-02-15 21:38:05,payment
ACC_0021,ACC_0068,935.17,2024-03-30 15:49:44,transfer
ACC_0445,ACC_0050,1089.5,2024-02-11 03:51:02,withdrawal
ACC_0246,ACC_0296,206208.83,2024-02-18 20:59:28,transfer
ACC_0111,ACC_0013,2725.97,2024-03-25 19:00:20,payment
ACC_0229,ACC_0237,1309.41,2024-03-10 14:12:09,withdrawal
ACC_0029,ACC_0441,2051.34,2024-03-14 15:12:10,transfer
ACC_0363,ACC_0171,1086.67,2024-02-14 16:10:42,payment
ACC_0360,ACC_0457,155939.89,2024-01-22 01:39:48,withdrawal
ACC_0029,ACC_0061,3256.56,2024-03-21 03:22:57,transfer
ACC_0247,ACC_0217,2243.24,2024-02-17 20:12:47,transfer
ACC_0076,ACC_0077,3751.48,2024-03-20 11:31:34,payment
ACC_0155,ACC_0019,209873.13,2024-02-26 09:49:47,payment
ACC_0202,ACC_0420,1204.62,2024-02-02 10:57:14,transfer
ACC_0224,ACC_0010,971.57,2024-02-04 02:42:15,transfer
ACC_0162,ACC_0211,1475.2,2024-01-29 19:28:28,transfer
ACC_0017,ACC_0071,2294.27,2024-03-08 16:07:08,payment
ACC_0272,ACC_0271,476.18,2024-01-19 23:38:52,transfer
ACC_0398,ACC_0306,4179.49,2024-03-28 22:20:01,payment
ACC_0109,ACC_0396,590.4,2024-01-27 01:58:52,transfer
ACC_0299,ACC_0152,100.0,2024-01-06 10:55:42,transfer
ACC_0179,ACC_0049,752.16,2024-01-08 20:57:32,transfer
ACC_0262,ACC_0056,100.0,2024-03-03 06:33:01,transfer
ACC_0014,ACC_0388,1937.52,2024-02-13 05:35:54,transfer
ACC_0219,ACC_0180,3570.28,2024-03-12 21:15:14,transfer
ACC_0448,ACC_0121,11470.93,2024-01-24 22:07:34,withdrawal
ACC_0295,ACC_0479,283.28,2024-03-02 00:14:17,payment
ACC_0012,ACC_0416,275.95,2024-02-13 17:58:33,transfer
ACC_0409,ACC_0019,2351.45,2024-02-01 08:46:20,transfer
ACC_0456,ACC_0488,532.96,2024-02-17 13:04:57,transfer
ACC_0192,ACC_0027,1420.13,2024-02-19 07:33:01,payment
ACC_0139,ACC_0190,991.64,2024-02-22 05:17:38,transfer
ACC_0308,ACC_0288,1006.63,2024-02-28 23:33:59,transfer
ACC_0320,ACC_0359,2894.51,2024-01-22 17:04:11,transfer
ACC_0423,ACC_0393,1803.25,2024-01-30 10:24:05,payment
ACC_0071,ACC_0315,1477.11,2024-02-15 17:06:58,transfer
ACC_0386,ACC_0057,253.15,2024-02-20 00:20:17,transfer
ACC_0159,ACC_0331,1066.86,2024-03-17 02:04:17,withdrawal
ACC_0189,ACC_0137,2210.77,2024-03-10 13:18:12,withdrawal
ACC_0340,ACC_0212,197124.2,2024-03-09 10:15:20,transfer
ACC_0083,ACC_0039,585.91,2024-01-31 10:15:53,payment
ACC_0198,ACC_0096,1723.88,2024-02-22 16:51:59,transfer
ACC_0095,ACC_0012,2418.24,2024-03-28 05:13:38,withdrawal
ACC_0160,ACC_0244,100.0,2024-03-10 03:30:53,payment
ACC_0287,ACC_0367,352.05,2024-01-02 08:20:50,payment
ACC_0045,ACC_0372,935.3,2024-02-22 10:32:46,transfer
ACC_0309,ACC_0396,2489.88,2024-03-28 15:19:00,transfer
ACC_0130,ACC_0027,1343.62,2024-02-01 08:09:56,withdrawal
ACC_0491,ACC_0363,648.02,2024-03-04 04:32:45,payment
ACC_0393,ACC_0039,697.13,2024-01-07 22:19:00,transfer
ACC_0208,ACC_0194,1434.56,2024-03-26 19:33:43,payment
ACC_0232,ACC_0203,336.6,2024-01-03 05:50:51,transfer
ACC_0168,ACC_0089,1070.5,2024-01-30 12:38:56,transfer
ACC_0166,ACC_0108,602.32,2024-02-03 08:17:38,transfer
ACC_0042,ACC_0231,383.84,2024-02-17 13:27:06,payment
ACC_0348,ACC_0021,787.97,2024-03-01 12:42:49,payment
ACC_0281,ACC_0189,602.87,2024-02-21 01:16:36,transfer
ACC_0071,ACC_0113,1851.18,2024-03-25 18:41:57,transfer
ACC_0013,ACC_0362,100.0,2024-03-02 00:12:14,transfer
ACC_0438,ACC_0326,605.02,2024-01-09 10:10:08,withdrawal
ACC_0400,ACC_0365,1419.04,2024-03-27 03:12:26,transfer
ACC_0397,ACC_0304,157234.14,2024-01-25 22:43:26,transfer
ACC_0311,ACC_0487,1676.81,2024-01-06 17:42:13,transfer
ACC_0051,ACC_0061,1769.34,2024-02-22 15:07:19,payment
ACC_0006,ACC_0260,126.27,2024-03-26 06:32:36,payment
ACC_0358,ACC_0347,1249.16,2024-01-07 11:34:59,payment
ACC_0238,ACC_0133,617.51,2024-03-08 01:58:05,withdrawal
ACC_0330,ACC_0185,1616.48,2024-01-22 06:54:52,payment
ACC_0301,ACC_0210,1661.33,2024-03-07 14:07:39,withdrawal
ACC_0461,ACC_0174,1077.87,2024-01-09 02:52:40,payment
ACC_0140,ACC_0303,4715.88,2024-03-08 14:32:17,transfer
ACC_0231,ACC_0254,699.39,2024-01-21 01:45:27,transfer
ACC_0084,ACC_0258,626.3,2024-03-23 02:12:57,withdrawal
ACC_0350,ACC_0120,1298.04,2024-03-27 04:40:42,payment
ACC_0286,ACC_0342,3553.69,2024-02-27 22:56:56,withdrawal
ACC_0440,ACC_0281,130.73,2024-03-19 16:45:34,payment
ACC_0135,ACC_0469,887.15,2024-02-14 11:12:04,payment
ACC_0480,ACC_0191,1674.47,2024-03-17 13:47:58,payment
ACC_0361,ACC_0488,842.24,2024-03-05 09:04:11,payment
ACC_0355,ACC_0483,522.16,2024-03-20 14:02:20,payment
ACC_0315,ACC_0016,302.34,2024-02-12 22:47:45,payment
ACC_0070,ACC_0182,8021.4,2024-01-27 05:08:41,transfer
ACC_0178,ACC_0390,948.2,2024-02-21 21:00:01,transfer
ACC_0465,ACC_0282,1347.59,2024-03-17 16:25:56,payment
ACC_0086,ACC_0405,2312.02,2024-02-21 01:29:43,transfer
ACC_0351,ACC_0124,3079.95,2024-01-27 11:29:37,transfer
ACC_0280,ACC_0352,100.0,2024-03-14 20:44:14,payment
ACC_0001,ACC_0352,1980.21,2024-01-04 20:54:11,transfer
ACC_0482,ACC_0193,305.25,2024-03-09 23:31:51,payment
ACC_0096,ACC_0298,100.0,2024-02-21 08:00:27,transfer
ACC_0028,ACC_0035,2204.94,2024-01-24 04:31:45,payment
ACC_0386,ACC_0398,1615.19,2024-03-19 01:19:14,transfer
ACC_0367,ACC_0444,973.8,2024-03-18 17:56:10,payment
ACC_0044,ACC_0450,727.34,2024-01-18 01:05:06,withdrawal
ACC_0264,ACC_0374,1958.14,2024-02-10 21:38:14,transfer
ACC_0126,ACC_0000,132308.98,2024-02-18 10:01:56,withdrawal
ACC_0036,ACC_0295,1336.24,2024-01-01 11:52:57,transfer
ACC_0411,ACC_0483,95694.64,2024-02-17 08:26:16,transfer
ACC_0013,ACC_0017,594.48,2024-02-19 19:17:11,transfer
ACC_0297,ACC_0050,1184.67,2024-01-25 09:52:26,transfer
ACC_0299,ACC_0332,1180.68,2024-02-25 02:10:01,transfer
ACC_0301,ACC_0114,172.18,2024-02-11 00:45:05,transfer
ACC_0061,ACC_0250,366.06,2024-02-26 07:58:15,payment
ACC_0130,ACC_0443,860.25,2024-01-11 04:41:36,transfer
ACC_0330,ACC_0202,594.52,2024-01-08 16:14:26,withdrawal
ACC_0490,ACC_0481,886.88,2024-01-30 11:13:39,payment
ACC_0162,ACC_0242,2136.68,2024-01-27 06:02:46,transfer
ACC_0266,ACC_0184,1442.21,2024-01-04 13:55:35,transfer
ACC_0062,ACC_0158,323.43,2024-03-18 02:32:18,payment
ACC_0153,ACC_0203,544.17,2024-03-19 01:37:16,transfer
ACC_0006,ACC_0071,1483.89,2024-01-06 13:33:01,payment
ACC_0441,ACC_0359,879.56,2024-02-01 13:05:15,payment
ACC_0213,ACC_0046,454.7,2024-02-29 21:08:17,transfer
ACC_0199,ACC_0264,9197.95,2024-02-05 12:23:44,transfer
ACC_0230,ACC_0226,321.15,2024-03-30 09:53:09,withdrawal
ACC_0379,ACC_0404,5068.86,2024-02-05 09:38:30,transfer
ACC_0397,ACC_0469,189309.08,2024-02-26 22:22:40,payment
ACC_0106,ACC_0135,199.13,2024-03-29 02:28:26,transfer
ACC_0164,ACC_0356,892.12,2024-02-21 15:21:59,payment
ACC_0455,ACC_0338,371.21,2024-02-25 14:19:44,transfer
ACC_0239,ACC_0039,3056.22,2024-01-22 03:26:41,transfer
ACC_0403,ACC_0128,2085.18,2024-03-17 15:07:47,transfer
ACC_0031,ACC_0179,2961.79,2024-01-05 00:42:07,payment
ACC_0079,ACC_0168,603.91,2024-03-24 20:03:16,payment
ACC_0478,ACC_0351,1311.45,2024-03-02 02:53:05,payment
ACC_0298,ACC_0448,834.7,2024-02-09 20:08:54,transfer
ACC_0345,ACC_0146,1167.18,2024-02-28 16:00:24,transfer
ACC_0145,ACC_0477,2595.43,2024-01-20 14:07:22,withdrawal
ACC_0145,ACC_0438,2404.0,2024-01-29 12:59:44,withdrawal
ACC_0217,ACC_0152,112909.8,2024-02-08 20:24:18,transfer
ACC_0332,ACC_0492,1367.15,2024-02-08 00:16:36,payment
ACC_0283,ACC_0067,324.14,2024-01-25 06:13:11,transfer
ACC_0355,ACC_0301,2130.52,2024-02-07 23:33:41,payment
ACC_0200,ACC_0047,5629.93,2024-02-20 16:13:49,transfer
ACC_0361,ACC_0174,3456.56,2024-03-09 17:48:50,payment
ACC_0104,ACC_0279,457.92,2024-01-03 14:51:37,payment
ACC_0499,ACC_0454,2224.34,2024-03-13 18:49:50,withdrawal
ACC_0431,ACC_0477,192.68,2024-01-12 06:09:52,payment
ACC_0082,ACC_0175,831.5,2024-02-10 10:28:38,payment
ACC_0010,ACC_0465,976.8,2024-01-31 15:45:19,transfer
ACC_0358,ACC_0245,100.0,2024-02-18 02:37:55,payment
ACC_0130,ACC_0272,1165.78,2024-01-17 23:03:13,transfer
ACC_0324,ACC_0069,291.53,2024-01-01 12:22:43,withdrawal
ACC_0490,ACC_0461,1964.31,2024-02-10 04:32:59,transfer
ACC_0129,ACC_0192,2643.44,2024-03-03 02:16:13,transfer
ACC_0018,ACC_0201,614.51,2024-02-27 16:42:28,transfer
ACC_0162,ACC_0281,656.98,2024-02-29 07:05:40,transfer
ACC_0345,ACC_0276,2275.11,2024-02-05 01:03:49,withdrawal
ACC_0397,ACC_0307,221036.41,2024-01-12 18:14:53,payment
ACC_0391,ACC_0346,959.07,2024-02-01 08:08:12,transfer
ACC_0171,ACC_0269,1697.63,2024-03-29 09:33:45,transfer
ACC_0305,ACC_0271,100.0,2024-03-21 17:15:09,payment
ACC_0086,ACC_0287,1689.39,2024-02-16 06:48:19,payment
ACC_0489,ACC_0300,285.9,2024-03-19 04:37:42,payment
ACC_0034,ACC_0448,69153.31,2024-03-05 09:40:33,transfer
ACC_0126,ACC_0106,49936.15,2024-01-15 05:38:32,transfer
ACC_0261,ACC_0255,156.46,2024-02-29 08:03:26,transfer
ACC_0118,ACC_0159,100.0,2024-03-11 10:04:42,transfer
ACC_0494,ACC_0047,554.8,2024-01-20 23:39:30,transfer
ACC_0383,ACC_0302,1038.77,2024-03-26 22:31:31,payment
ACC_0182,ACC_0411,815.5,2024-02-13 09:14:57,payment
ACC_0051,ACC_0144,577.1,2024-03-01 06:39:41,transfer
ACC_0410,ACC_0350,1210.27,2024-03-29 20:20:45,transfer
ACC_0423,ACC_0393,1609.71,2024-02-25 10:29:14,payment
ACC_0267,ACC_0146,5936.2,2024-03-17 19:22:05,payment
ACC_0305,ACC_0024,522.61,2024-02-05 11:29:41,payment
ACC_0454,ACC_0176,3272.41,2024-01-05 14:03:38,payment
ACC_0465,ACC_0273,100.0,2024-03-09 03:00:11,transfer
ACC_0281,ACC_0484,691.45,2024-01-29 20:01:06,withdrawal
ACC_0340,ACC_0178,215075.93,2024-02-23 06:08:40,transfer
ACC_0459,ACC_0449,897.1,2024-01-22 13:09:50,payment
ACC_0040,ACC_0196,3005.53,2024-02-18 02:33:39,payment
ACC_0306,ACC_0080,392.97,2024-03-05 16:18:07,transfer
ACC_0385,ACC_0066,2425.04,2024-01-16 23:00:19,payment
ACC_0456,ACC_0469,688.31,2024-01-11 12:06:43,transfer
ACC_0093,ACC_0184,431.96,2024-01-12 16:28:16,transfer
ACC_0414,ACC_0268,2094.91,2024-02-28 03:44:49,payment
ACC_0016,ACC_0039,727.76,2024-02-05 21:55:07,transfer
ACC_0321,ACC_0375,1067.98,2024-02-29 08:56:08,transfer
ACC_0170,ACC_0265,1553.78,2024-01-03 17:05:35,payment
ACC_0036,ACC_0386,593.82,2024-01-12 09:02:57,transfer
ACC_0279,ACC_0140,475.84,2024-03-06 00:47:01,transfer
ACC_0309,ACC_0291,4653.93,2024-01-16 12:37:32,withdrawal
ACC_0011,ACC_0229,895.47,2024-01-19 07:49:38,transfer
ACC_0023,ACC_0242,5404.82,2024-02-05 08:37:30,payment
ACC_0271,ACC_0174,1550.03,2024-02-04 15:22:26,transfer
ACC_0214,ACC_0317,1004.0,2024-02-08 08:55:22,withdrawal
ACC_0216,ACC_0180,575.72,2024-02-20 16:14:47,withdrawal
ACC_0194,ACC_0099,544.94,2024-02-27 19:32:32,transfer
ACC_0333,ACC_0450,564.37,2024-02-14 17:13:08,withdrawal
ACC_0142,ACC_0119,853.74,2024-01-05 21:35:28,payment
ACC_0008,ACC_0169,1445.64,2024-02-20 15:46:39,transfer
ACC_0132,ACC_0040,583.58,2024-01-04 07:36:17,withdrawal
ACC_0348,ACC_0287,1988.09,2024-03-21 04:56:40,payment
ACC_0192,ACC_0133,907.27,2024-01-13 17:07:13,payment
ACC_0286,ACC_0239,3555.96,2024-03-05 05:08:11,payment
ACC_0448,ACC_0210,23321.82,2024-01-17 13:53:19,transfer
ACC_0417,ACC_0391,3331.87,2024-03-22 17:55:29,transfer
ACC_0462,ACC_0021,1303.67,2024-03-16 15:08:14,payment
ACC_0149,ACC_0274,36900.36,2024-01-06 15:33:06,withdrawal
ACC_0039,ACC_0213,911.58,2024-02-08 07:44:00,transfer
ACC_0308,ACC_0189,5422.67,2024-01-19 12:33:32,transfer
ACC_0031,ACC_0115,667.5,2024-03-12 01:38:50,transfer
ACC_0239,ACC_0017,56446.47,2024-03-23 00:17:49,transfer
ACC_0130,ACC_0066,872.83,2024-01-20 10:45:20,withdrawal
ACC_0478,ACC_0449,2158.88,2024-02-28 10:27:46,withdrawal
ACC_0159,ACC_0099,410.44,2024-03-10 05:46:31,transfer
ACC_0083,ACC_0160,1823.33,2024-01-20 22:21:54,transfer
ACC_0271,ACC_0010,2398.12,2024-03-27 08:18:15,payment
ACC_0260,ACC_0105,7964.7,2024-01-27 14:29:42,transfer
ACC_0368,ACC_0080,164719.34,2024-02-23 13:11:16,payment
ACC_0222,ACC_0103,636.37,2024-03-04 15:27:13,transfer
ACC_0230,ACC_0076,710.4,2024-01-10 12:08:30,transfer
ACC_0349,ACC_0248,2514.98,2024-02-14 01:27:17,withdrawal
ACC_0093,ACC_0270,1593.71,2024-01-15 12:53:14,withdrawal
ACC_0466,ACC_0416,2551.68,2024-03-07 01:18:54,transfer
ACC_0357,ACC_0439,2403.8,2024-01-01 20:52:19,transfer
ACC_0237,ACC_0178,148.79,2024-02-07 23:41:44,withdrawal
ACC_0458,ACC_0366,429.67,2024-03-14 16:54:59,transfer
ACC_0358,ACC_0024,448.13,2024-03-09 02:58:34,transfer
ACC_0321,ACC_0298,2004.98,2024-02-12 13:00:11,transfer
ACC_0319,ACC_0157,710.35,2024-01-10 07:05:37,withdrawal
ACC_0301,ACC_0141,4417.92,2024-02-18 11:07:36,payment
ACC_0425,ACC_0056,2193.78,2024-02-18 22:31:03,payment
ACC_0241,ACC_0370,2072.02,2024-01-04 10:58:50,withdrawal
ACC_0176,ACC_0001,1808.65,2024-01-01 20:54:58,payment
ACC_0090,ACC_0137,200.87,2024-02-23 19:51:10,payment
ACC_0181,ACC_0176,491.23,2024-02-03 22:12:58,payment
ACC_0193,ACC_0020,1234.55,2024-02-13 05:06:27,transfer
ACC_0183,ACC_0454,125972.09,2024-01-24 15:56:36,payment
ACC_0458,ACC_0084,2085.34,2024-03-10 04:38:43,payment
ACC_0198,ACC_0132,105.82,2024-02-12 04:40:56,transfer
ACC_0080,ACC_0093,104.17,2024-03-26 05:39:19,withdrawal
ACC_0335,ACC_0371,623.66,2024-03-06 00:40:39,payment
ACC_0251,ACC_0234,1722.37,2024-01-03 03:56:56,payment
ACC_0286,ACC_0094,1618.08,2024-03-29 13:19:07,payment
ACC_0266,ACC_0181,1495.19,2024-03-27 19:13:12,payment
ACC_0015,ACC_0291,1033.85,2024-03-04 03:01:19,transfer
ACC_0272,ACC_0335,415.42,2024-03-03 20:19:12,payment
ACC_0023,ACC_0435,1363.07,2024-03-22 23:34:53,transfer
ACC_0181,ACC_0442,261.94,2024-01-06 07:47:20,transfer
ACC_0467,ACC_0083,711.67,2024-01-12 05:56:23,payment
ACC_0115,ACC_0345,988.52,2024-03-10 09:58:54,transfer
ACC_0349,ACC_0055,254.78,2024-01-20 10:57:12,transfer
ACC_0195,ACC_0128,2852.83,2024-01-31 00:39:06,payment
ACC_0168,ACC_0411,607.86,2024-01-19 02:33:16,withdrawal
ACC_0134,ACC_0325,819.43,2024-02-04 12:28:19,withdrawal
ACC_0238,ACC_0275,1897.27,2024-02-12 11:05:50,transfer
ACC_0265,ACC_0141,100.0,2024-01-11 02:43:08,withdrawal
ACC_0284,ACC_0335,1295.83,2024-02-26 21:48:36,payment
ACC_0110,ACC_0438,173.48,2024-03-23 18:11:21,transfer
ACC_0309,ACC_0427,3113.9,2024-03-20 09:09:27,transfer
ACC_0457,ACC_0062,4275.71,2024-01-11 19:52:30,transfer
ACC_0490,ACC_0441,145.43,2024-02-29 11:34:00,withdrawal
ACC_0316,ACC_0202,2105.05,2024-03-28 21:36:28,withdrawal
ACC_0303,ACC_0037,424.73,2024-01-02 03:46:38,withdrawal
ACC_0004,ACC_0268,100.0,2024-03-22 05:53:21,transfer
ACC_0408,ACC_0183,368.38,2024-03-02 12:02:27,transfer
ACC_0423,ACC_0450,673.63,2024-03-12 03:48:10,transfer
ACC_0012,ACC_0072,3185.26,2024-01-04 10:53:08,withdrawal
ACC_0185,ACC_0461,850.97,2024-03-14 21:46:27,payment
ACC_0473,ACC_0443,894.43,2024-02-16 21:06:29,transfer
ACC_0351,ACC_0201,1227.46,2024-02-23 23:59:50,payment
ACC_0216,ACC_0448,2149.7,2024-03-03 01:10:52,transfer
ACC_0389,ACC_0198,366.49,2024-01-30 00:54:06,payment
ACC_0029,ACC_0371,1855.93,2024-02-04 09:26:29,transfer
ACC_0207,ACC_0437,380.79,2024-03-13 19:17:39,payment
ACC_0091,ACC_0363,269.42,2024-02-19 08:16:22,payment
ACC_0159,ACC_0227,589.67,2024-01-10 14:01:05,transfer
ACC_0170,ACC_0027,1089.15,2024-02-18 08:10:20,transfer
ACC_0450,ACC_0190,593.22,2024-03-16 10:45:11,payment
ACC_0469,ACC_0443,429.6,2024-02-02 11:45:03,transfer
ACC_0058,ACC_0349,3513.92,2024-02-14 17:21:01,payment
ACC_0243,ACC_0186,100.0,2024-03-06 01:41:49,transfer
ACC_0457,ACC_0304,1454.38,2024-03-04 10:19:09,transfer
ACC_0234,ACC_0031,2918.85,2024-03-29 00:41:25,payment
ACC_0158,ACC_0346,288.32,2024-03-14 18:43:48,payment
ACC_0488,ACC_0020,100.0,2024-01-19 14:42:07,payment
ACC_0380,ACC_0496,444.52,2024-03-10 21:02:01,payment
ACC_0389,ACC_0211,2695.12,2024-03-22 09:50:26,withdrawal
ACC_0327,ACC_0237,402.6,2024-01-14 01:57:23,payment
ACC_0235,ACC_0183,158310.87,2024-02-27 07:58:44,withdrawal
ACC_0255,ACC_0126,2378.85,2024-01-16 15:33:52,transfer
ACC_0174,ACC_0233,1071.51,2024-01-25 06:19:15,withdrawal
ACC_0132,ACC_0102,3494.12,2024-03-23 00:48:44,withdrawal
ACC_0329,ACC_0334,2341.76,2024-02-17 06:14:52,transfer
ACC_0425,ACC_0347,3683.98,2024-03-16 02:18:45,payment
ACC_0331,ACC_0187,722.5,2024-01-05 01:11:38,transfer
ACC_0015,ACC_0255,455.67,2024-02-06 18:02:42,transfer
ACC_0149,ACC_0292,79783.97,2024-03-01 08:59:10,transfer
ACC_0415,ACC_0119,245.99,2024-02-21 23:42:47,payment
ACC_0495,ACC_0276,2110.37,2024-01-03 20:15:45,payment
ACC_0213,ACC_0097,607.62,2024-01-17 06:51:27,transfer
ACC_0169,ACC_0333,1130.81,2024-02-03 08:41:44,transfer
ACC_0389,ACC_0131,372.39,2024-01-22 05:15:56,transfer
ACC_0013,ACC_0269,4353.2,2024-03-08 16:45:39,transfer
ACC_0384,ACC_0212,1493.97,2024-01-18 15:37:11,transfer
ACC_0282,ACC_0199,4585.66,2024-03-26 13:22:48,transfer
ACC_0196,ACC_0186,2045.4,2024-01-24 22:27:03,transfer
ACC_0391,ACC_0327,2647.51,2024-01-14 11:47:55,transfer
ACC_0167,ACC_0035,1362.24,2024-03-15 02:23:33,payment
ACC_0000,ACC_0220,370.54,2024-01-04 05:41:57,payment
ACC_0220,ACC_0391,417.14,2024-02-11 04:56:20,withdrawal
ACC_0110,ACC_0393,1084.36,2024-01-01 08:05:26,payment
ACC_0270,ACC_0002,4973.44,2024-01-26 21:42:48,withdrawal
ACC_0397,ACC_0133,225753.14,2024-02-23 00:41:08,transfer
ACC_0424,ACC_0022,327.38,2024-03-22 19:26:25,transfer
ACC_0144,ACC_0173,246.41,2024-03-16 13:05:32,withdrawal
ACC_0175,ACC_0374,266.01,2024-01-23 22:10:26,payment
ACC_0146,ACC_0001,437.86,2024-01-12 01:58:19,withdrawal
ACC_0188,ACC_0470,100.0,2024-03-03 05:27:43,transfer
ACC_0394,ACC_0044,1898.99,2024-01-28 17:08:25,transfer
ACC_0342,ACC_0224,1568.34,2024-01-19 01:02:33,transfer
ACC_0263,ACC_0353,1185.49,2024-01-19 02:41:50,payment
ACC_0147,ACC_0458,2051.01,2024-01-21 01:39:24,withdrawal
ACC_0227,ACC_0346,1328.42,2024-03-02 07:32:15,transfer
ACC_0270,ACC_0181,583.54,2024-03-05 03:49:13,transfer
ACC_0401,ACC_0206,1508.56,2024-01-15 03:29:33,transfer
ACC_0367,ACC_0444,3226.04,2024-03-19 20:09:15,transfer
ACC_0483,ACC_0097,2741.29,2024-03-20 06:54:53,transfer
ACC_0177,ACC_0053,3256.24,2024-01-21 01:17:26,payment
ACC_0345,ACC_0169,2587.88,2024-03-28 11:10:21,transfer
ACC_0015,ACC_0430,1505.51,2024-02-22 23:46:47,transfer
ACC_0403,ACC_0277,1273.98,2024-01-01 21:41:21,payment
ACC_0277,ACC_0182,1808.98,2024-03-28 13:15:55,payment
ACC_0310,ACC_0289,921.84,2024-02-08 21:52:04,withdrawal
ACC_0126,ACC_0304,197673.68,2024-01-19 14:48:03,transfer
ACC_0201,ACC_0402,123.51,2024-01-15 06:28:17,payment
ACC_0483,ACC_0180,1278.39,2024-01-09 02:39:19,payment
ACC_0219,ACC_0168,1783.33,2024-01-24 00:19:43,payment
ACC_0359,ACC_0155,2050.48,2024-01-30 10:45:52,transfer
ACC_0357,ACC_0034,556.92,2024-03-01 19:40:45,transfer
ACC_0053,ACC_0059,100.0,2024-02-15 15:31:21,transfer
ACC_0021,ACC_0351,1231.32,2024-03-02 11:28:45,payment
ACC_0419,ACC_0455,65683.46,2024-02-13 12:14:45,payment
ACC_0157,ACC_0098,450.71,2024-03-07 16:29:24,payment
ACC_0420,ACC_0376,100.0,2024-02-25 03:48:24,transfer
ACC_0448,ACC_0249,186711.56,2024-03-08 10:18:44,transfer
ACC_0232,ACC_0453,536.21,2024-01-17 14:01:23,payment
ACC_0429,ACC_0016,11311.27,2024-03-30 21:58:37,transfer
ACC_0130,ACC_0230,144.21,2024-02-18 18:36:13,payment
ACC_0024,ACC_0388,1382.86,2024-02-17 22:39:11,transfer
ACC_0474,ACC_0227,753.19,2024-01-03 15:31:29,payment
ACC_0043,ACC_0029,949.43,2024-03-12 06:59:06,transfer
ACC_0149,ACC_0133,164944.7,2024-03-04 13:14:32,payment
ACC_0229,ACC_0455,1073.84,2024-03-03 17:53:50,transfer
ACC_0074,ACC_0392,3060.14,2024-02-29 00:42:18,transfer
ACC_0383,ACC_0479,395.41,2024-02-02 05:20:20,payment
ACC_0179,ACC_0398,891.02,2024-03-26 01:33:27,withdrawal
ACC_0177,ACC_0093,316.24,2024-03-26 19:15:56,payment
ACC_0414,ACC_0079,1131.74,2024-02-02 14:17:42,transfer
ACC_0348,ACC_0205,6973.57,2024-03-23 20:29:21,withdrawal
ACC_0450,ACC_0359,272.79,2024-03-20 15:16:14,withdrawal
ACC_0156,ACC_0214,1409.9,2024-03-01 17:27:47,payment
ACC_0197,ACC_0471,1517.91,2024-02-21 19:59:08,transfer
ACC_0142,ACC_0092,1436.37,2024-01-20 17:44:50,payment
ACC_0002,ACC_0397,2441.41,2024-01-27 15:28:33,transfer
ACC_0397,ACC_0085,155903.36,2024-01-05 14:57:56,transfer
ACC_0152,ACC_0386,1557.31,2024-01-21 14:18:30,payment
ACC_0486,ACC_0083,704.86,2024-01-07 11:08:33,payment
ACC_0343,ACC_0253,63101.29,2024-02-23 18:07:36,withdrawal
ACC_0005,ACC_0206,1374.74,2024-02-10 06:50:56,payment
ACC_0452,ACC_0347,453.16,2024-02-25 06:07:23,transfer
ACC_0300,ACC_0418,2919.59,2024-02-03 20:47:50,transfer
ACC_0179,ACC_0209,1310.71,2024-01-10 10:22:50,transfer
ACC_0143,ACC_0129,554.01,2024-03-21 13:13:17,transfer
ACC_0355,ACC_0071,526.66,2024-03-14 06:31:23,payment
ACC_0406,ACC_0043,494.5,2024-02-04 15:09:32,transfer
ACC_0318,ACC_0245,100.0,2024-02-17 05:53:23,payment
ACC_0340,ACC_0449,209801.25,2024-02-15 22:59:41,withdrawal
ACC_0479,ACC_0195,2887.79,2024-02-09 23:04:44,withdrawal
ACC_0226,ACC_0463,7561.11,2024-02-24 06:16:19,transfer
ACC_0384,ACC_0407,1227.64,2024-03-26 01:06:03,payment
ACC_0238,ACC_0428,259.12,2024-03-14 09:58:08,transfer
ACC_0472,ACC_0166,150.87,2024-03-18 18:09:41,transfer
ACC_0171,ACC_0067,1078.55,2024-01-18 22:30:18,withdrawal
ACC_0116,ACC_0498,224483.82,2024-02-20 08:08:02,transfer
ACC_0200,ACC_0012,1443.24,2024-01-02 20:33:20,payment
ACC_0351,ACC_0109,809.32,2024-03-14 09:08:25,payment
ACC_0155,ACC_0482,180068.13,2024-01-08 18:10:01,transfer
ACC_0338,ACC_0111,1029.08,2024-01-01 04:52:42,payment
ACC_0089,ACC_0354,1188.84,2024-02-21 22:18:38,transfer
ACC_0312,ACC_0289,4670.76,2024-01-24 17:26:09,transfer
ACC_0219,ACC_0122,390.48,2024-03-05 17:54:56,payment
ACC_0193,ACC_0166,4047.25,2024-03-27 14:10:14,payment
ACC_0345,ACC_0182,2295.76,2024-03-13 03:16:01,transfer
ACC_0159,ACC_0351,1360.37,2024-03-18 22:46:03,transfer
ACC_0470,ACC_0041,447.52,2024-02-21 03:18:53,transfer
ACC_0085,ACC_0297,114716.84,2024-03-16 14:58:24,withdrawal
ACC_0388,ACC_0104,612.88,2024-01-22 01:14:07,payment
ACC_0488,ACC_0246,1053.3,2024-03-03 07:07:01,payment
ACC_0476,ACC_0454,438.19,2024-03-10 04:27:15,payment
